UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode,Park,NumberPark
3580,April 15 2015,1,"Bull Dog, French",,U,FALSE,Manhattan,10007,TRUE,6
3581,April 15 2015,1,Pit Bull,,F,FALSE,Manhattan,10029,TRUE,0
3582,April 15 2015,1,Yorkshire Terrier,12,F,TRUE,Manhattan,10027,TRUE,0
3583,April 16 2015,1,Labrador Retriever Crossbreed,2,F,TRUE,Manhattan,10001,TRUE,0
3584,April 18 2015,1,Mixed/Other,6,M,TRUE,Manhattan,10001,TRUE,0
3585,April 19 2015,1,BOXER MIX,6,M,TRUE,Manhattan,10001,TRUE,0
3586,April 19 2015,1,Lhasa Apso,2,M,FALSE,Manhattan,10031,TRUE,7
3587,April 20 2015,1,Chihuahua,6,M,FALSE,Manhattan,10035,TRUE,3
3588,April 20 2015,1,CHIHUAHUA/ JACK RUSSELL TERRIER,5,M,FALSE,Manhattan,10001,TRUE,0
3589,April 20 2015,1,DASCHOUND,,U,FALSE,Manhattan,10001,TRUE,0
3590,April 20 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3591,April 19 2015,1,SHEPERD,1,M,TRUE,Manhattan,10001,TRUE,0
3592,April 05 2015,1,Shih Tzu,6,M,TRUE,Manhattan,10002,TRUE,0
3593,April 14 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3594,April 11 2015,1,Labrador Retriever,10,M,FALSE,Manhattan,10001,TRUE,0
3595,April 21 2015,1,Maltese,10M,M,FALSE,Manhattan,10128,TRUE,0
3596,April 23 2015,1,Golden Retriever,5,M,TRUE,Manhattan,10001,TRUE,0
3597,April 25 2015,1,POODLE,,U,FALSE,Manhattan,10001,TRUE,0
3598,April 22 2015,1,American Staffordshire Terrier,6,F,FALSE,Manhattan,10039,TRUE,0
3599,April 24 2015,1,Labrador Retriever,,U,FALSE,Manhattan,10001,TRUE,0
3600,April 21 2015,1,German Shepherd Crossbreed,5,M,TRUE,Manhattan,10013,TRUE,0
3601,April 27 2015,1,Border Terrier,3,F,TRUE,Manhattan,10001,TRUE,0
3602,April 24 2015,1,Mixed/Other,8,F,TRUE,Manhattan,10001,TRUE,0
3603,April 27 2015,1,American Staffordshire Terrier,2,M,TRUE,Manhattan,10001,TRUE,0
3604,April 27 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3605,April 28 2015,1,Pit Bull,2,F,TRUE,Manhattan,10001,TRUE,0
3606,April 30 2015,1,SHARPEI-MASTIFF MIX,7,F,FALSE,Manhattan,10011,TRUE,0
3607,April 29 2015,1,Boxer,1,M,TRUE,Manhattan,10026,TRUE,0
3608,May 01 2015,1,Boxer,,U,FALSE,Manhattan,10001,TRUE,0
3609,March 03 2015,1,"Poodle, Standard",,U,FALSE,Manhattan,10001,TRUE,0
3610,May 03 2015,1,Mixed/Other,8,M,FALSE,Manhattan,10001,TRUE,0
3611,May 03 2015,1,Dachshund Smooth Coat,8,F,TRUE,Manhattan,10001,TRUE,0
3612,April 27 2015,1,Chihuahua,,U,FALSE,Manhattan,10001,TRUE,0
3613,May 02 2015,1,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10021,TRUE,0
3614,May 02 2015,1,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10029,TRUE,0
3615,May 03 2015,1,American Pit Bull Terrier/Pit Bull,,U,FALSE,Manhattan,10032,TRUE,0
3616,May 04 2015,1,SPRINGER SPANIEL,10,M,TRUE,Manhattan,10001,TRUE,0
3617,May 04 2015,1,"Schnauzer, Miniature",8,M,TRUE,Manhattan,10014,TRUE,0
3618,May 04 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3619,May 02 2015,1,American Staffordshire Terrier,1,M,TRUE,Manhattan,10029,TRUE,0
3620,May 03 2015,1,Labrador Retriever,,U,FALSE,Manhattan,10009,TRUE,0
3621,May 02 2015,1,Saint Bernard,,U,FALSE,Manhattan,10001,TRUE,0
3622,May 05 2015,1,American Pit Bull Terrier/Pit Bull,6M,M,FALSE,Manhattan,10029,TRUE,0
3623,May 03 2015,1,American Pit Bull Mix / Pit Bull Mix,,U,FALSE,Manhattan,10001,TRUE,0
3624,May 05 2015,1,"POODLE MIX, TEACUP",12,F,TRUE,Manhattan,10001,TRUE,0
3625,April 30 2015,1,Cocker Spaniel Crossbreed,,F,TRUE,Manhattan,10029,TRUE,0
3626,April 26 2015,1,German Shepherd Crossbreed,2,M,TRUE,Manhattan,10001,TRUE,0
3627,May 09 2015,1,Chihuahua,4,F,FALSE,Manhattan,10037,TRUE,2
3628,May 12 2015,1,SHIH TZU/MALTESE X,7,F,TRUE,Manhattan,10001,TRUE,0
3629,May 06 2015,1,Mixed/Other,8,M,TRUE,Manhattan,10011,TRUE,0
3630,May 10 2015,1,Shih Tzu,,U,FALSE,Manhattan,10001,TRUE,0
3631,May 03 2015,1,Yorkshire Terrier,1,M,FALSE,Manhattan,10029,TRUE,0
3632,May 09 2015,1,Cairn Terrier,17,M,FALSE,Manhattan,10001,TRUE,0
3633,May 10 2015,1,GOLDENDOODLE,4,M,TRUE,Manhattan,10128,TRUE,0
3634,May 13 2015,1,Pit Bull,7M,M,TRUE,Manhattan,10001,TRUE,0
3635,May 13 2015,1,Labradoodle,7,M,TRUE,Manhattan,10001,TRUE,0
3636,May 13 2015,1,Rottweiler,,U,FALSE,Manhattan,10001,TRUE,0
3637,May 14 2015,1,Pit Bull,2,M,FALSE,Manhattan,10001,TRUE,0
3638,May 15 2015,1,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10001,TRUE,0
3639,May 19 2015,1,Golden Retriever,,U,FALSE,Manhattan,10001,TRUE,0
3640,May 19 2015,1,Yorkshire Terrier,6,M,TRUE,Manhattan,10019,TRUE,9
3641,April 23 2015,1,Pit Bull,,U,FALSE,Manhattan,10016,TRUE,0
3642,May 19 2015,1,American Staffordshire Terrier,2,M,TRUE,Manhattan,10029,TRUE,0
3643,May 17 2015,1,GOLDEN RETRIEVER MIXED,8,F,TRUE,Manhattan,10019,TRUE,0
3644,May 19 2015,1,HUSKY -X,6,M,TRUE,Manhattan,10022,TRUE,0
3645,May 18 2015,1,"Poodle, Toy",13,F,FALSE,Manhattan,10065,TRUE,0
3646,May 20 2015,1,"BULLDOG, AMERICAN",2,M,TRUE,Manhattan,10023,TRUE,0
3647,May 21 2015,1,POODLE,10,F,TRUE,Manhattan,10019,TRUE,0
3648,May 20 2015,1,Pit Bull,6,M,FALSE,Manhattan,10001,TRUE,0
3649,May 19 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3650,May 22 2015,1,Labrador Retriever,,U,FALSE,Manhattan,10001,TRUE,0
3651,May 21 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3652,May 26 2015,1,Bull dog,8,M,TRUE,Manhattan,10025,TRUE,0
3653,May 20 2015,1,BOXER MIX,2,F,TRUE,Manhattan,10001,TRUE,0
3654,May 24 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3655,May 24 2015,1,SHEPHERD,,U,FALSE,Manhattan,10001,TRUE,0
3656,May 25 2015,1,"Bull Dog, French",1,M,TRUE,Manhattan,10001,TRUE,0
3657,May 25 2015,1,Chihuahua Crossbreed,3,F,TRUE,Manhattan,10001,TRUE,0
3658,May 21 2015,1,American Staffordshire Terrier,2,M,TRUE,Manhattan,10001,TRUE,0
3659,May 26 2015,1,"Mastiff, Bull",3,F,FALSE,Manhattan,10029,TRUE,0
3660,May 27 2015,1,German Shepherd,5,M,TRUE,Manhattan,10016,TRUE,0
3661,May 28 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3662,May 29 2015,1,"Collie, Rough Coat",,M,TRUE,Manhattan,10128,TRUE,0
3663,May 28 2015,1,Labrador Retriever Crossbreed,2,M,TRUE,Manhattan,10001,TRUE,0
3664,May 29 2015,1,American Pit Bull Terrier/Pit Bull,,U,FALSE,Manhattan,10037,TRUE,0
3665,May 30 2015,1,SCOTTISH TERRIER,5,F,TRUE,Manhattan,10024,TRUE,2
3666,May 30 2015,1,Chihuahua,,U,FALSE,Manhattan,10037,TRUE,0
3667,May 31 2015,1,Shih Tzu,8,M,TRUE,Manhattan,10021,TRUE,0
3668,May 30 2015,1,Yorkshire Terrier,,U,FALSE,Manhattan,10021,TRUE,0
3669,May 30 2015,1,Miniature Pinscher,,U,FALSE,Manhattan,10075,TRUE,1
3670,May 31 2015,1,POODLE/MALTESE,4,M,TRUE,Manhattan,10029,TRUE,0
3671,May 29 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3672,May 30 2015,1,Mixed/Other,,U,FALSE,Manhattan,10009,TRUE,0
3673,May 30 2015,1,Labrador Retriever,,U,FALSE,Manhattan,10001,TRUE,0
3674,May 30 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3675,June 01 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3676,March 23 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3677,June 02 2015,1,SHELTIE MIX,2,F,TRUE,Manhattan,10001,TRUE,0
3678,June 02 2015,1,Shih Tzu,15,M,TRUE,Manhattan,10065,TRUE,0
3679,June 02 2015,1,American Staffordshire Terrier,1,M,FALSE,Manhattan,10029,TRUE,0
3680,June 03 2015,1,Beagle,11,F,TRUE,Manhattan,10025,TRUE,0
3681,June 02 2015,1,TERRIER,,U,FALSE,Manhattan,10001,TRUE,0
3682,June 02 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3683,June 03 2015,1,ENGLISH SPRINGER SPANIEL,2,M,TRUE,Manhattan,10001,TRUE,0
3684,June 04 2015,1,"Collie, Border",,U,FALSE,Manhattan,10028,TRUE,0
3685,June 03 2015,1,"Poodle, Standard",14,F,FALSE,Manhattan,10025,TRUE,0
3686,June 04 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3687,June 07 2015,1,Yorkshire Terrier,,U,FALSE,Manhattan,10001,TRUE,0
3688,June 07 2015,1,German Shepherd,4M,F,FALSE,Manhattan,10003,TRUE,0
3689,June 05 2015,1,Siberian Husky,,U,FALSE,Manhattan,10001,TRUE,0
3690,June 07 2015,1,Shih Tzu,4,M,TRUE,Manhattan,10001,TRUE,0
3691,June 06 2015,1,CHIHUAHUA/BEAGLE,11M,M,TRUE,Manhattan,10032,TRUE,0
3692,June 08 2015,1,Rhodesian Ridgeback,,U,FALSE,Manhattan,10001,TRUE,0
3693,June 09 2015,1,MASTIFF,,U,FALSE,Manhattan,10003,TRUE,0
3694,June 09 2015,1,SHIH TZU/YORKIE,4,M,TRUE,Manhattan,10001,TRUE,0
3695,June 09 2015,1,American Staffordshire Terrier,3,M,FALSE,Manhattan,10001,TRUE,0
3696,June 09 2015,1,Chihuahua Crossbreed,5M,M,FALSE,Manhattan,10029,TRUE,0
3697,June 09 2015,1,American Staffordshire Terrier,1,M,FALSE,Manhattan,10029,TRUE,0
3698,June 09 2015,1,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE,Manhattan,10029,TRUE,0
3699,June 11 2015,1,Chihuahua,,U,FALSE,Manhattan,10019,TRUE,0
3700,June 06 2015,1,Havanese,5,M,TRUE,Manhattan,10023,TRUE,0
3701,June 12 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3702,June 10 2015,1,CHIHUAHUA SH/ROTTWEILER,4,M,FALSE,Manhattan,10029,TRUE,0
3703,June 12 2015,1,Pit Bull,6,M,FALSE,Manhattan,10023,TRUE,0
3704,June 12 2015,1,Pit Bull,6,M,TRUE,Manhattan,10023,TRUE,0
3705,June 14 2015,1,Shih Tzu,8,M,TRUE,Manhattan,10032,TRUE,11
3706,June 10 2015,1,Pit Bull,,M,FALSE,Manhattan,10001,TRUE,0
3707,June 12 2015,1,Shih Tzu,,U,FALSE,Manhattan,10001,TRUE,0
3708,June 14 2015,1,TERRIER,,U,FALSE,Manhattan,10001,TRUE,0
3709,June 14 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3710,June 10 2015,1,SPRINGER SPANIEL,4,M,FALSE,Manhattan,10001,TRUE,0
3711,June 16 2015,1,Chihuahua Crossbreed,14,M,TRUE,Manhattan,10065,TRUE,0
3712,June 13 2015,1,Doberman Pinscher,,U,FALSE,Manhattan,10001,TRUE,0
3713,June 16 2015,1,Pit Bull,8,F,TRUE,Manhattan,10001,TRUE,0
3714,June 16 2015,1,American Staffordshire Terrier,10,F,TRUE,Manhattan,10024,TRUE,0
3715,June 16 2015,1,COLLIE,,U,FALSE,Manhattan,10001,TRUE,0
3716,June 16 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3717,June 17 2015,1,Bull dog,2,F,TRUE,Manhattan,10036,TRUE,0
3718,June 18 2015,1,Pekingese,5,M,FALSE,Manhattan,10001,TRUE,0
3719,June 17 2015,1,Maltese,4M,F,TRUE,Manhattan,10027,TRUE,0
3720,June 18 2015,1,Cocker Spaniel,3,M,TRUE,Manhattan,10034,TRUE,0
3721,June 20 2015,1,"Schnauzer, Standard",6,M,TRUE,Manhattan,10001,TRUE,0
3722,June 19 2015,1,Chihuahua,5,F,FALSE,Manhattan,10034,TRUE,0
3723,June 19 2015,1,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Manhattan,10065,TRUE,0
3724,June 20 2015,1,Maltese,8,M,TRUE,Manhattan,10001,TRUE,0
3725,June 19 2015,1,Bull dog,,U,FALSE,Manhattan,10001,TRUE,0
3726,June 19 2015,1,Shih Tzu,3M,F,FALSE,Manhattan,10002,TRUE,0
3727,June 19 2015,1,Cocker Spaniel,9,F,FALSE,Manhattan,10128,TRUE,0
3728,June 19 2015,1,Rottweiler,5,M,TRUE,Manhattan,10001,TRUE,0
3729,June 19 2015,1,Bull Terrier,10M,M,TRUE,Manhattan,10001,TRUE,0
3730,June 08 2015,1,Yorkshire Terrier,6,M,TRUE,Manhattan,10012,TRUE,0
3731,June 21 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3732,June 22 2015,1,Maltese,5,F,FALSE,Manhattan,10031,TRUE,0
3733,June 23 2015,1,Labrador Retriever Crossbreed,7,M,TRUE,Manhattan,10024,TRUE,0
3734,June 24 2015,1,Chihuahua,5M,M,FALSE,Manhattan,10001,TRUE,0
3735,June 23 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3736,June 25 2015,1,Pit Bull,,U,FALSE,Manhattan,10026,TRUE,0
3737,June 25 2015,1,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE,Manhattan,10003,TRUE,0
3738,June 25 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3739,June 27 2015,1,TERRIER,,U,FALSE,Manhattan,10023,TRUE,0
3740,June 26 2015,1,American Pit Bull Mix / Pit Bull Mix,2,F,TRUE,Manhattan,10001,TRUE,0
3741,June 27 2015,1,Shih Tzu,1,M,TRUE,Manhattan,10029,TRUE,0
3742,June 28 2015,1,Yorkshire Terrier,3,F,TRUE,Manhattan,10016,TRUE,0
3743,June 20 2015,1,Labrador Retriever Crossbreed,6,F,TRUE,Manhattan,10001,TRUE,0
3744,June 26 2015,1,Maltese,,U,FALSE,Manhattan,10001,TRUE,0
3745,June 30 2015,1,GLEN OF IMAAL TERRIER,1,M,TRUE,Manhattan,10034,TRUE,0
3746,June 07 2015,1,MINIATURE PINSCHER/JACK RUSS,5,M,TRUE,Manhattan,10044,TRUE,0
3747,June 17 2015,1,Bull dog,,U,FALSE,Manhattan,10038,TRUE,0
3748,June 17 2015,1,West High White Terrier,,U,FALSE,Manhattan,10024,TRUE,0
3749,July 02 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3750,July 02 2015,1,Pit Bull,3,M,TRUE,Manhattan,10039,TRUE,0
3751,July 02 2015,1,Beagle,,U,FALSE,Manhattan,10001,TRUE,0
3752,July 04 2015,1,Shih Tzu,3,F,FALSE,Manhattan,10001,TRUE,0
3753,July 06 2015,1,"Collie, Border",,U,FALSE,Manhattan,10001,TRUE,0
3754,May 15 2015,1,Dalmatian,,U,FALSE,Manhattan,10001,TRUE,0
3755,July 07 2015,1,"Poodle, Standard",,U,FALSE,Manhattan,10001,TRUE,0
3756,July 08 2015,1,Chihuahua,,U,FALSE,Manhattan,10001,TRUE,0
3757,July 03 2015,1,Labrador Retriever,,U,FALSE,Manhattan,10001,TRUE,0
3758,July 07 2015,1,Siberian Husky,,U,FALSE,Manhattan,10026,TRUE,0
3759,July 07 2015,1,Pit Bull,,U,FALSE,Manhattan,10128,TRUE,0
3760,July 09 2015,1,Labrador Retriever Crossbreed,1,M,FALSE,Manhattan,10002,TRUE,0
3761,July 10 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3762,July 08 2015,1,Labrador Retriever,6,M,TRUE,Manhattan,10001,TRUE,0
3763,July 12 2015,1,Boxer,4,M,TRUE,Manhattan,10001,TRUE,0
3764,July 14 2015,1,Golden Retriever,9,M,FALSE,Manhattan,10033,TRUE,0
3765,July 10 2015,1,Pug,,U,FALSE,Manhattan,10001,TRUE,0
3766,July 10 2015,1,Bull dog,,U,FALSE,Manhattan,10001,TRUE,0
3767,July 13 2015,1,Pomeranian,4,M,FALSE,Manhattan,10001,TRUE,0
3768,July 12 2015,1,Cocker Spaniel,,U,FALSE,Manhattan,10009,TRUE,0
3769,July 13 2015,1,Bull dog,1,M,TRUE,Manhattan,10039,TRUE,0
3770,July 15 2015,1,Maltese,,U,FALSE,Manhattan,10025,TRUE,0
3771,July 06 2015,1,BOX TERR X,2,F,TRUE,Manhattan,10001,TRUE,0
3772,July 17 2015,1,Pit Bull,1,F,TRUE,Manhattan,10001,TRUE,0
3773,July 18 2015,1,Pit Bull,2,M,TRUE,Manhattan,10128,TRUE,0
3774,July 20 2015,1,Pit Bull,2,M,TRUE,Manhattan,10128,TRUE,0
3775,July 17 2015,1,"Collie, Border",3,M,FALSE,Manhattan,10001,TRUE,0
3776,July 18 2015,1,"Poodle, Standard",,U,FALSE,Manhattan,10001,TRUE,0
3777,July 12 2015,1,MASTIFF MIX,5,F,TRUE,Manhattan,10001,TRUE,0
3778,July 19 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3779,July 21 2015,1,Pit Bull,3,M,FALSE,Manhattan,10001,TRUE,0
3780,July 21 2015,1,SPRINGER,,U,FALSE,Manhattan,10001,TRUE,0
3781,July 22 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3782,July 19 2015,1,SHIH TZU/YORKSHIRE TERR,5,M,FALSE,Manhattan,10029,TRUE,0
3783,July 22 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3784,July 17 2015,1,Pit Bull,2,M,TRUE,Manhattan,10029,TRUE,0
3785,July 28 2015,1,American Pit Bull Mix / Pit Bull Mix,11M,M,TRUE,Manhattan,10024,TRUE,0
3786,July 21 2015,1,Pit Bull,1,M,FALSE,Manhattan,10001,TRUE,0
3787,July 25 2015,1,RETRIEVER X,,U,FALSE,Manhattan,10034,TRUE,0
3788,July 22 2015,1,MIX- BOXER,8,F,TRUE,Manhattan,10003,TRUE,0
3789,April 15 2015,1,MALTESE/POODLE,3,M,FALSE,Manhattan,10039,TRUE,0
3790,July 28 2015,1,American Pit Bull Mix / Pit Bull Mix,8,M,FALSE,Manhattan,10032,TRUE,0
3791,July 21 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3792,July 28 2015,1,Chihuahua Crossbreed,2,M,FALSE,Manhattan,10065,TRUE,0
3793,July 26 2015,1,American Pit Bull Terrier/Pit Bull,,U,FALSE,Manhattan,10033,TRUE,0
3794,July 26 2015,1,Shih Tzu,5,M,FALSE,Manhattan,10065,TRUE,0
3795,July 28 2015,1,American Pit Bull Mix / Pit Bull Mix,7,M,FALSE,Manhattan,10039,TRUE,0
3796,July 28 2015,1,Mixed/Other,,U,FALSE,Manhattan,10036,TRUE,0
3797,July 24 2015,1,SHIH TZU/POODLE MINI,2,M,TRUE,Manhattan,10001,TRUE,0
3798,July 25 2015,1,"Poodle, Standard",,U,FALSE,Manhattan,10001,TRUE,0
3799,July 30 2015,1,Pekingese,,U,FALSE,Manhattan,10001,TRUE,0
3800,July 30 2015,1,Yorkshire Terrier,8,M,FALSE,Manhattan,10029,TRUE,0
3801,July 24 2015,1,American Pit Bull Terrier/Pit Bull,,U,FALSE,Manhattan,10029,TRUE,0
3802,August 02 2015,1,COCKAPOO,5,M,TRUE,Manhattan,10065,TRUE,0
3803,July 31 2015,1,Shih Tzu,,U,FALSE,Manhattan,10001,TRUE,0
3804,July 30 2015,1,Pit Bull,,U,FALSE,Manhattan,10128,TRUE,0
3805,July 30 2015,1,TERRIER,,U,FALSE,Manhattan,10001,TRUE,0
3806,August 04 2015,1,Pit Bull,,U,FALSE,Manhattan,10009,TRUE,0
3807,August 02 2015,1,Rhodesian Ridgeback,2,M,FALSE,Manhattan,10001,TRUE,0
3808,August 05 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3809,August 04 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3810,July 31 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3811,August 05 2015,1,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Manhattan,10001,TRUE,0
3812,July 27 2015,1,NORFOLK TERRIER/ YORKSHIRE TERRIER,5,M,TRUE,Manhattan,10029,TRUE,0
3813,August 02 2015,1,PEKINGESE -X,,F,TRUE,Manhattan,10028,TRUE,0
3814,August 04 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3815,August 06 2015,1,SHEPHERD,,U,FALSE,Manhattan,10001,TRUE,0
3816,June 10 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3817,August 07 2015,1,Labrador Retriever,1,M,TRUE,Manhattan,10065,TRUE,0
3818,August 06 2015,1,Labrador Retriever Crossbreed,4,F,TRUE,Manhattan,10001,TRUE,0
3819,August 08 2015,1,MUTT,4,M,TRUE,Manhattan,10009,TRUE,0
3820,August 09 2015,1,Miniature Pinscher,4,F,TRUE,Manhattan,10023,TRUE,0
3821,August 01 2015,1,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10001,TRUE,0
3822,August 07 2015,1,Mixed/Other,,U,FALSE,Manhattan,10001,TRUE,0
3823,August 06 2015,1,Bull Terrier,10M,M,TRUE,Manhattan,10001,TRUE,0
3824,August 08 2015,1,Bull Terrier,10M,M,TRUE,Manhattan,10031,TRUE,0
3825,August 07 2015,1,SHEPERD,,U,FALSE,Manhattan,10001,TRUE,0
3826,August 07 2015,1,MALTESE- X,9,F,TRUE,Manhattan,11373,TRUE,0
3827,August 11 2015,1,Labrador Retriever,,U,FALSE,Manhattan,10001,TRUE,0
3828,August 11 2015,1,SHEPHERD,,U,FALSE,Manhattan,10001,TRUE,0
3829,August 11 2015,1,CORGI,,U,FALSE,Manhattan,10009,TRUE,0
3830,August 09 2015,1,Mixed/Other,5,M,TRUE,Manhattan,10001,TRUE,0
3831,August 17 2015,1,MUTT,,U,FALSE,Manhattan,10036,TRUE,0
3832,August 17 2015,1,Beagle,,M,TRUE,Manhattan,10065,TRUE,0
3833,August 18 2015,1,Boxer,8,M,FALSE,Manhattan,10128,TRUE,0
3834,August 15 2015,1,"Bull Dog, English",3,M,TRUE,Manhattan,10021,TRUE,0
3835,August 17 2015,1,TERRIER,,U,FALSE,Manhattan,10001,TRUE,0
3836,August 15 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3837,August 15 2015,1,Labrador Retriever,,U,FALSE,Manhattan,10002,TRUE,0
3838,August 16 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3839,August 17 2015,1,"Poodle, Standard",,U,FALSE,Manhattan,10033,TRUE,0
3840,August 16 2015,1,American Pit Bull Mix / Pit Bull Mix,1.5,F,TRUE,Manhattan,10001,TRUE,0
3841,August 14 2015,1,Shih Tzu,,U,FALSE,Manhattan,10001,TRUE,0
3842,August 16 2015,1,Labrador Retriever,8,M,TRUE,Manhattan,10028,TRUE,0
3843,August 17 2015,1,Maltese,,U,FALSE,Manhattan,10001,TRUE,0
3844,August 18 2015,1,"Poodle, Miniature",3,M,TRUE,Manhattan,10029,TRUE,0
3845,August 17 2015,1,Dachshund Smooth Coat,14,M,TRUE,Manhattan,10001,TRUE,0
3846,August 19 2015,1,Pit Bull,1,M,FALSE,Manhattan,10029,TRUE,0
3847,August 19 2015,1,Pit Bull,1,M,FALSE,Manhattan,10029,TRUE,0
3848,August 18 2015,1,Pit Bull,,U,FALSE,Manhattan,10001,TRUE,0
3849,August 12 2015,1,"Poodle, Miniature",13,M,FALSE,Manhattan,10024,TRUE,0
3850,August 18 2015,1,Chihuahua,,U,FALSE,Manhattan,10035,TRUE,0
3851,August 20 2015,1,"Poodle, Miniature",11,F,TRUE,Manhattan,10001,TRUE,0
3852,August 24 2015,1,Miniature Pinscher,8,M,TRUE,Manhattan,10065,TRUE,0
3853,August 24 2015,1,MALTESE/POODLE,4,M,TRUE,Manhattan,10029,TRUE,0
3854,August 24 2015,1,American Pit Bull Terrier/Pit Bull,,U,FALSE,Manhattan,10065,TRUE,0
3855,August 20 2015,1,MALTESE/POODLE,9,F,TRUE,Manhattan,10030,TRUE,0
3856,August 22 2015,1,Great Dane,,U,FALSE,Manhattan,10011,TRUE,0
3857,August 25 2015,1,Miniature Pinscher,8,M,TRUE,Manhattan,10065,TRUE,0
3858,August 26 2015,1,CHIHUAHUA/ YORKIE X,3,M,TRUE,Manhattan,10030,TRUE,0
3859,June 24 2015,1,Mix,6,M,TRUE,Manhattan,10011,TRUE,0
3860,August 26 2015,1,Labrador Retriever,5,M,FALSE,Manhattan,10001,TRUE,0
3861,August 21 2015,1,Mix,10,M,TRUE,Manhattan,10030,TRUE,0
3862,August 21 2015,1,Mix,7,F,TRUE,Manhattan,10030,TRUE,0
3863,August 25 2015,1,Boxer,,U,FALSE,Manhattan,10001,TRUE,0
3864,August 27 2015,1,Mix,2,F,TRUE,Manhattan,10027,TRUE,0
3865,August 27 2015,1,Pit Bull,,U,FALSE,Manhattan,10019,TRUE,0
3866,August 30 2015,1,Cane Corso,,F,TRUE,Manhattan,10128,TRUE,0
3867,August 30 2015,1,Mix,1,M,FALSE,Manhattan,10044,TRUE,0
3868,August 29 2015,1,Standard Poodle,14,F,TRUE,Manhattan,10001,TRUE,0
3869,August 30 2015,1,Chow Chow,13,F,FALSE,Manhattan,10001,TRUE,0
3870,August 29 2015,1,Mix,,M,FALSE,Manhattan,10001,TRUE,0
3871,September 01 2015,1,Mix,5,M,FALSE,Manhattan,10019,TRUE,0
3872,August 28 2015,1,Terrier,,U,FALSE,Manhattan,10024,TRUE,0
3873,August 31 2015,1,Pit Bull,,U,FALSE,Manhattan,10011,TRUE,0
3874,August 29 2015,1,Shih Tzu,,U,FALSE,Manhattan,10001,TRUE,0
3875,August 29 2015,1,Mix,1,M,FALSE,Manhattan,10024,TRUE,0
3876,August 31 2015,1,Pomeranian,4,M,FALSE,Manhattan,10029,TRUE,0
3877,August 31 2015,1,Siberian Husky,7,M,TRUE,Manhattan,10011,TRUE,0
3878,September 01 2015,1,Pit Bull,,U,FALSE,Manhattan,10065,TRUE,0
3879,September 02 2015,1,Mix,4,F,FALSE,Manhattan,10029,TRUE,0
3880,August 19 2015,1,Mix,,M,TRUE,Manhattan,10026,TRUE,0
